age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,label
33,4,2,2,0,0,0,0,20,1,291,1,-1,0,0
47,7,1,1,0,1717,0,0,20,1,216,9,-1,0,0
47,9,1,1,0,52,0,0,20,1,881,4,-1,0,0
49,0,1,1,0,2465,0,0,20,1,157,3,-1,0,0
32,9,2,1,0,0,0,0,20,1,92,4,-1,0,0
32,4,1,1,0,375,0,0,20,1,135,3,-1,0,0
57,3,1,0,0,0,0,0,20,1,252,3,-1,0,0
48,1,1,1,0,1143,1,0,20,1,93,3,-1,0,0
54,11,1,3,0,390,0,0,20,1,68,5,-1,0,0
44,3,1,0,0,0,0,0,20,1,174,5,-1,0,0
39,4,1,2,0,208,0,0,20,1,170,4,-1,0,0
44,4,1,2,0,70,0,0,20,1,165,3,-1,0,0
44,4,1,2,0,0,1,0,20,1,141,3,-1,0,0
35,2,0,1,0,80,0,0,20,1,67,5,-1,0,0
51,4,1,2,0,7631,0,0,20,1,896,8,-1,0,0
37,9,1,2,0,247,0,0,20,1,625,6,-1,0,1
31,4,2,2,0,2085,1,0,20,1,147,4,-1,0,0
59,5,1,0,0,2568,0,0,20,1,63,5,-1,0,0
52,1,1,0,0,584,1,0,20,1,76,18,-1,0,0
38,9,2,2,0,221,0,0,20,1,79,3,-1,0,0
40,4,1,2,0,526,1,0,20,1,113,4,-1,0,0
42,3,1,0,0,2328,0,0,20,1,133,2,-1,0,0
32,9,2,1,0,432,0,0,20,1,559,3,-1,0,0
54,6,1,2,0,0,1,0,20,1,83,5,-1,0,0
32,4,1,2,0,396,1,0,20,1,319,3,-1,0,0
33,4,2,2,0,12,0,0,20,1,471,5,-1,0,0
41,9,1,1,0,0,0,0,20,1,113,3,-1,0,0
38,4,1,2,0,1555,0,0,20,1,66,5,-1,0,0
40,4,1,2,0,2014,0,0,20,1,209,5,-1,0,0
33,4,2,2,0,23,0,0,20,1,216,3,-1,0,0
45,0,1,1,0,236,0,0,20,1,703,2,-1,0,1
34,9,2,2,0,19,0,0,20,1,345,3,-1,0,0
43,9,0,2,0,1088,0,0,20,1,341,3,-1,0,0
31,9,1,2,0,79,1,0,20,1,78,12,-1,0,0
56,1,1,1,0,385,0,0,20,1,210,3,-1,0,0
33,4,2,2,0,215,0,0,20,1,41,9,-1,0,0
40,4,1,2,0,324,0,0,20,1,208,2,-1,0,0
33,9,0,1,0,558,1,0,20,1,109,3,-1,0,0
40,9,2,1,0,34,0,0,20,1,66,3,-1,0,0
53,4,0,2,0,913,0,0,20,1,173,3,-1,0,0
34,4,1,2,0,651,0,0,20,1,160,4,-1,0,0
31,8,2,2,0,744,0,0,20,1,124,3,-1,0,0
31,9,2,1,0,36,0,0,20,1,99,3,-1,0,0
46,1,1,1,0,123,0,0,20,1,381,3,-1,0,0
31,9,1,1,0,-305,0,1,20,1,83,3,-1,0,0
50,1,1,0,0,8000,1,0,20,1,221,10,-1,0,0
59,2,1,2,0,-23,0,1,20,1,195,7,-1,0,0
33,4,2,2,0,20794,0,0,20,1,226,5,-1,0,0
35,4,1,2,0,47,0,1,20,1,44,9,-1,0,0
34,9,2,1,0,10890,0,0,20,1,46,14,-1,0,0
49,4,1,1,0,601,0,0,20,1,278,6,-1,0,0
55,9,0,1,0,35,1,0,20,1,126,4,-1,0,0
57,4,1,2,0,3250,0,0,20,1,162,3,-1,0,0
37,4,2,2,0,0,0,0,20,1,225,5,-1,0,0
31,4,1,2,0,1170,0,0,20,1,200,4,-1,0,0
33,4,1,2,0,0,0,0,20,1,85,5,-1,0,0
48,4,1,2,0,1567,1,0,20,1,77,3,-1,0,0
46,4,1,2,0,0,0,0,20,1,96,3,-1,0,0
51,3,1,0,0,3486,0,0,20,1,135,11,-1,0,0
32,9,2,2,0,35,0,0,20,1,96,8,-1,0,0
40,9,1,1,1,-432,1,1,20,1,1464,3,-1,0,0
54,3,1,3,0,909,0,0,20,1,111,3,-1,0,0
38,9,1,1,0,63,0,0,20,1,320,4,-1,0,0
30,4,2,2,0,30,0,0,21,1,220,5,-1,0,0
43,9,1,1,0,253,0,0,21,1,111,5,-1,0,0
42,4,1,2,0,99,0,0,21,1,92,4,-1,0,0
59,5,1,0,0,56,0,0,21,1,432,5,-1,0,0
41,4,1,2,0,185,0,0,21,1,286,12,-1,0,0
47,9,1,1,0,644,0,0,21,1,169,13,-1,0,0
54,4,0,2,0,205,0,0,21,1,182,6,-1,0,0
52,1,1,0,0,990,0,0,21,1,96,2,-1,0,0
34,3,1,1,1,0,0,0,21,1,398,2,-1,0,0
34,9,2,1,0,0,0,0,21,1,163,2,-1,0,0
40,4,1,2,0,185,0,0,21,1,310,2,-1,0,0
47,4,1,2,0,1224,0,0,21,1,189,2,-1,0,0
38,9,2,1,0,0,0,0,21,1,66,2,-1,0,0
36,9,2,1,0,310,0,0,21,1,115,2,-1,0,0
35,4,1,2,0,109,0,1,21,1,257,2,-1,0,0
36,4,1,2,0,35,0,0,21,1,246,4,-1,0,0
36,4,2,2,0,1246,0,0,21,1,63,2,-1,0,0
40,9,2,1,0,572,0,0,21,1,971,2,-1,0,0
30,9,2,2,0,196,0,0,21,1,210,2,-1,0,0
51,4,1,2,0,-3,0,0,21,1,79,2,-1,0,0
38,9,1,1,0,13,0,0,21,1,311,2,-1,0,0
40,4,1,2,0,52527,0,0,21,1,140,11,-1,0,0
42,9,1,1,0,5,0,0,21,1,98,2,-1,0,0
31,4,2,2,0,0,0,0,21,1,218,2,-1,0,0
33,9,2,2,0,213,0,0,21,1,152,2,-1,0,0
33,4,1,2,0,0,0,0,21,1,102,2,-1,0,0
33,9,2,2,0,1805,0,0,21,1,211,4,-1,0,0
32,6,1,1,1,9,0,0,21,1,331,2,-1,0,0
36,11,1,0,0,0,0,0,21,1,238,2,-1,0,0
53,1,1,3,0,0,0,0,21,1,150,2,-1,0,0
53,1,1,1,0,-31,0,0,21,1,82,8,-1,0,0
58,5,1,0,0,358,0,0,21,1,396,2,-1,0,0
30,9,1,2,0,0,0,0,21,1,351,6,-1,0,0
33,4,1,2,0,51,1,0,21,1,273,2,-1,0,0
31,9,2,2,1,24,0,0,21,1,246,2,-1,0,0
45,9,1,2,0,0,0,0,21,1,103,2,-1,0,0
39,9,2,2,0,0,0,0,21,1,121,2,-1,0,0
41,9,0,1,0,988,0,0,21,1,429,2,-1,0,0
44,4,1,1,0,0,0,0,21,1,167,2,-1,0,0
48,1,1,0,0,492,0,1,21,1,139,2,-1,0,0
46,4,1,2,1,-337,0,1,21,1,120,2,-1,0,0
44,4,0,2,0,243,0,0,21,1,118,4,-1,0,0
37,4,2,2,0,102,1,0,21,1,101,2,-1,0,0
43,9,1,2,0,1485,0,0,21,1,180,2,-1,0,0
58,4,1,2,0,287,1,0,21,1,676,8,-1,0,0
50,4,0,2,0,83,1,0,21,1,40,2,-1,0,0
34,9,2,1,0,666,0,0,21,1,1503,2,-1,0,1
42,4,2,2,1,0,0,1,21,1,384,5,-1,0,0
33,9,2,1,0,422,0,0,21,1,289,2,-1,0,0
35,9,2,2,0,147,0,0,21,1,134,2,-1,0,0
30,9,2,1,0,-123,0,1,21,1,120,2,-1,0,0
31,9,2,1,0,388,0,0,21,1,115,2,-1,0,0
51,1,1,0,0,0,0,0,21,1,234,4,-1,0,0
30,9,1,1,0,9,0,0,21,1,129,2,-1,0,0
37,9,1,1,0,28,0,0,21,1,101,2,-1,0,0
32,9,2,1,0,0,0,0,21,1,126,2,-1,0,0
38,9,1,1,0,1960,1,0,21,1,161,2,-1,0,0
56,9,1,2,0,73,0,0,21,1,644,4,-1,0,1
46,7,1,1,0,244,0,0,21,1,139,2,-1,0,0
55,1,1,3,0,196,0,0,21,1,168,2,-1,0,0
32,3,2,2,0,4,1,0,21,1,776,2,-1,0,0
36,4,1,2,0,0,0,0,21,1,173,2,-1,0,0
53,1,1,0,0,2295,0,0,21,1,65,10,-1,0,0
52,1,1,0,0,924,0,0,21,1,93,4,-1,0,0
50,7,0,1,1,-210,0,1,21,1,153,7,-1,0,0
36,9,1,1,0,1130,0,0,21,1,223,8,-1,0,0
45,1,1,1,0,13156,0,0,21,1,62,4,-1,0,0
33,3,1,0,0,167,0,0,21,1,141,2,-1,0,0
34,4,1,2,0,468,0,0,21,1,104,2,-1,0,0
47,4,2,2,0,0,0,0,21,1,136,2,-1,0,0
30,4,1,2,0,4948,0,0,21,1,376,2,-1,0,0
45,1,1,1,0,430,0,1,21,1,140,2,-1,0,0
32,9,2,2,0,0,0,0,21,1,119,2,-1,0,0
31,9,2,2,0,-1,0,0,21,1,117,4,-1,0,0
45,1,1,0,0,1251,0,1,21,1,126,4,-1,0,0
44,9,0,1,0,65,0,0,21,1,148,4,-1,0,0
39,9,1,1,0,22,0,0,21,1,76,2,-1,0,0
55,9,1,2,0,11,0,0,21,1,588,2,-1,0,0
34,9,2,2,0,0,0,0,21,1,121,2,-1,0,0
33,4,1,2,0,150,0,0,21,1,151,2,-1,0,0
57,9,0,2,0,96,0,0,21,1,913,4,-1,0,1
38,4,1,2,0,3995,0,0,21,1,1111,6,-1,0,0
35,9,1,1,0,249,0,0,21,1,205,8,-1,0,0
53,9,1,1,0,144,0,0,21,1,282,4,-1,0,0
42,9,2,1,0,0,0,0,21,1,656,2,-1,0,0
33,9,1,2,0,15,0,0,21,1,97,2,-1,0,0
36,3,1,1,0,0,0,0,21,1,76,2,-1,0,0
31,4,2,2,0,0,0,0,21,1,243,2,-1,0,0
56,4,1,2,0,502,0,0,21,1,321,2,-1,0,0
31,10,2,1,0,2066,0,1,21,1,162,2,-1,0,0
34,4,2,2,0,0,0,0,21,1,183,2,-1,0,0
41,3,1,0,0,39,0,0,21,1,299,4,-1,0,0
34,9,1,1,0,-255,1,0,21,1,179,2,-1,0,0
41,9,1,1,0,1032,1,0,21,1,64,2,-1,0,0
34,4,1,2,0,0,0,0,21,1,124,2,-1,0,0
60,5,1,1,0,404,0,0,21,1,335,2,-1,0,0
36,0,2,1,0,8,0,0,21,1,115,2,-1,0,0
35,9,2,2,0,8,0,0,21,1,169,2,-1,0,0
36,4,1,2,0,0,1,0,21,1,90,8,-1,0,0
51,4,1,2,0,307,0,0,21,1,244,6,-1,0,0
30,9,2,2,0,-970,0,1,21,1,194,2,-1,0,0
57,1,1,1,0,2887,0,0,21,1,819,10,-1,0,1
40,9,1,1,0,1498,0,1,21,1,139,4,-1,0,0
34,4,2,2,0,886,1,0,21,1,104,2,-1,0,0
57,9,2,1,0,104,0,0,21,1,297,2,-1,0,0
33,9,0,1,0,9,0,0,21,1,91,2,-1,0,0
57,9,1,2,0,121,0,0,21,1,135,2,-1,0,0
34,4,0,2,0,0,0,0,21,1,123,2,-1,0,0
48,6,1,1,0,91,0,0,21,1,136,8,-1,0,0
30,9,2,1,0,0,0,0,21,1,166,4,-1,0,0
30,4,1,2,0,562,0,0,21,1,137,4,-1,0,0
55,9,1,2,0,1354,0,0,21,1,545,4,-1,0,0
52,9,0,1,0,225,0,0,21,1,58,2,-1,0,0
30,9,1,2,0,423,1,0,21,1,230,2,-1,0,0
32,4,2,2,0,46,0,0,21,1,788,6,-1,0,1
33,4,2,2,0,20,0,0,21,1,329,2,-1,0,0
39,9,1,1,0,564,0,0,21,1,86,4,-1,0,0
50,1,1,0,0,533,0,0,21,1,212,4,-1,0,0
47,4,1,2,0,509,0,1,21,1,898,4,-1,0,0
32,4,2,2,0,438,0,0,21,1,318,5,-1,0,0
54,6,1,1,0,77,0,0,21,1,180,4,-1,0,0
31,9,2,2,0,176,0,0,21,1,241,4,-1,0,0
55,1,1,0,0,400,0,0,21,1,137,4,-1,0,0
48,1,1,1,0,2008,0,0,21,1,238,4,-1,0,0
37,4,1,2,0,727,0,0,21,1,176,10,-1,0,0
52,0,1,2,0,17,0,0,21,1,97,4,-1,0,0
31,9,2,1,0,506,0,0,21,1,43,4,-1,0,0
35,4,2,2,0,75,0,0,21,1,122,5,-1,0,0
34,9,1,2,0,5060,1,0,21,1,12,21,-1,0,0
37,4,1,1,0,31,0,0,21,1,119,4,-1,0,0
45,1,1,1,0,1179,0,0,21,1,172,6,-1,0,0
31,9,2,2,0,26,0,0,21,1,419,4,-1,0,0
33,4,0,2,0,433,0,0,21,1,575,4,-1,0,0
31,9,2,2,0,110,0,0,21,1,238,4,-1,0,0
48,9,0,1,0,0,0,0,21,1,76,4,-1,0,0
57,6,1,1,0,2109,0,0,21,1,107,6,-1,0,0
31,9,1,1,0,28,0,0,21,1,175,2,-1,0,0
43,9,1,2,0,226,0,0,21,1,156,6,-1,0,0
50,4,1,2,0,0,0,0,21,1,89,2,-1,0,0
32,4,1,1,0,134,0,0,21,1,181,4,-1,0,0
32,9,2,2,0,0,0,0,21,1,660,2,-1,0,0
60,1,1,1,0,0,0,0,21,1,111,2,-1,0,0
50,7,1,1,0,1501,0,0,21,1,946,4,-1,0,1
40,9,1,2,0,278,0,0,21,1,55,7,-1,0,0
32,3,1,1,0,0,0,0,21,1,435,2,-1,0,0
30,7,2,2,0,-477,0,1,21,1,1532,2,-1,0,1
60,7,1,1,0,1446,0,0,21,1,283,6,-1,0,0
52,7,1,1,0,0,0,0,21,1,202,4,-1,0,0
53,0,1,1,0,105,0,1,21,1,74,2,-1,0,0
50,11,1,3,0,0,0,0,21,1,120,2,-1,0,0
58,5,1,2,0,0,0,0,21,1,138,2,-1,0,0
36,9,2,1,0,18,0,0,21,1,67,2,-1,0,0
39,4,1,2,0,1981,0,0,21,1,1026,4,-1,0,0
35,9,1,1,0,905,0,1,21,1,114,2,-1,0,0
40,4,1,2,0,700,1,0,21,1,88,6,-1,0,0
31,9,2,2,0,424,0,0,21,1,93,2,-1,0,0
39,4,2,2,0,86,1,0,21,1,140,4,-1,0,0
45,4,1,2,0,-459,0,0,21,1,508,6,-1,0,0
57,0,1,3,0,1401,0,0,21,1,91,22,-1,0,0
30,9,2,2,0,6619,1,0,21,1,239,8,-1,0,0
44,4,1,2,0,7635,0,0,21,1,719,5,-1,0,0
47,4,2,2,0,440,0,0,21,1,71,4,-1,0,0
47,1,1,0,0,468,0,0,21,1,381,7,-1,0,0
34,4,2,2,0,0,0,0,21,1,191,2,-1,0,0
56,0,1,1,0,1694,0,0,21,1,793,10,-1,0,1
31,4,2,2,0,284,0,0,21,1,45,4,-1,0,0
37,4,1,2,0,292,0,0,21,1,133,2,-1,0,0
45,4,1,2,0,0,0,0,21,1,144,2,-1,0,0
34,9,2,1,0,202,1,0,21,1,114,2,-1,0,0
37,9,0,1,0,-18,0,0,21,1,870,4,-1,0,0
33,4,1,2,0,137,1,1,21,1,70,2,-1,0,0
46,4,1,2,1,549,0,0,21,1,87,8,-1,0,0
34,4,2,2,0,0,0,0,21,1,129,4,-1,0,0
33,9,2,2,0,8097,0,1,21,1,500,2,-1,0,0
36,4,1,2,0,518,0,0,21,1,48,1,-1,0,0
33,9,0,1,0,557,1,0,21,1,362,1,-1,0,0
30,4,1,2,0,151,0,0,21,1,121,1,-1,0,0
48,4,1,2,0,11,1,0,21,1,102,9,-1,0,0
37,4,1,2,0,21,0,0,21,1,50,12,-1,0,0
43,4,1,2,0,0,0,0,21,1,127,3,-1,0,0
30,4,2,2,0,55,0,0,21,1,132,1,-1,0,0
37,6,1,1,0,744,1,1,21,1,161,3,-1,0,0
37,4,1,1,0,510,1,0,21,1,154,6,-1,0,0
53,9,2,2,0,1,0,0,21,1,190,1,-1,0,0
33,9,1,1,0,7621,0,0,21,1,68,1,-1,0,0
55,1,1,1,0,196,0,0,21,1,81,1,-1,0,1
42,9,2,1,0,25,1,0,21,1,148,1,-1,0,0
34,9,2,1,0,161,0,0,21,1,406,1,-1,0,0
49,9,0,1,0,57,0,0,21,1,396,3,-1,0,0
34,4,2,2,0,197,0,1,21,1,274,4,-1,0,0
49,7,1,1,0,400,0,0,21,1,151,3,-1,0,0
52,4,1,2,0,291,0,0,21,1,150,3,-1,0,0
57,9,1,2,0,0,0,0,21,1,242,5,-1,0,0
57,5,1,0,0,0,0,0,21,1,394,3,-1,0,0
51,3,1,2,0,990,0,0,21,1,189,5,-1,0,0
33,9,2,2,0,316,0,0,21,1,126,3,-1,0,0
33,9,0,1,0,0,0,0,21,1,224,8,-1,0,0
32,4,2,2,0,41,0,0,21,1,686,5,-1,0,1
35,9,1,1,0,84,1,0,21,1,415,3,-1,0,0
31,4,1,2,0,351,0,0,21,1,165,3,-1,0,0
35,4,2,2,0,0,0,0,21,1,183,8,-1,0,0
32,4,2,2,0,154,0,1,21,1,301,3,-1,0,0
37,4,1,1,0,38,0,0,21,1,94,13,-1,0,0
55,1,1,1,0,644,0,0,21,1,42,3,-1,0,0
39,4,1,2,0,1363,0,0,21,1,294,3,-1,0,0
36,6,1,0,0,161,0,0,21,1,239,3,-1,0,0
32,9,2,2,0,178,0,0,21,1,159,3,-1,0,0
33,4,2,2,0,206,0,0,21,1,231,3,-1,0,0
34,6,2,2,0,462,0,0,21,1,1877,3,-1,0,1
53,3,1,0,0,70,0,0,21,1,77,8,-1,0,0
35,11,1,0,0,4144,0,0,21,1,310,3,-1,0,0
59,1,1,0,0,0,1,1,21,1,140,5,-1,0,0
30,4,1,2,0,0,0,0,21,1,142,2,-1,0,0
47,9,1,1,0,11,0,0,21,1,184,3,-1,0,0
31,9,2,1,0,4,0,0,21,1,102,3,-1,0,0
31,3,1,0,0,25,0,0,21,1,169,5,-1,0,0
32,9,1,1,0,0,0,0,21,1,120,3,-1,0,0
34,4,1,1,0,355,0,0,21,1,314,3,-1,0,0
47,6,1,1,0,3279,0,0,21,1,189,4,-1,0,0
34,9,1,1,0,22,0,0,21,1,270,3,-1,0,0
33,4,1,2,0,0,0,1,21,1,148,3,-1,0,0
42,4,1,2,0,37,0,0,21,1,299,1,-1,0,0
40,9,1,1,0,318,0,0,21,1,196,4,-1,0,0
41,4,1,1,0,0,0,0,21,1,280,11,-1,0,0
36,9,2,1,0,0,0,0,21,1,42,1,-1,0,0
30,9,2,2,0,69,0,0,21,1,300,1,-1,0,0
54,4,1,2,0,1090,0,0,21,1,160,7,-1,0,0
33,9,2,2,0,255,0,0,21,1,247,3,-1,0,0
33,4,2,2,0,109,0,0,21,1,122,5,-1,0,0
59,3,1,1,0,454,0,0,21,1,162,1,-1,0,0
30,9,2,1,0,13,0,0,21,1,379,1,-1,0,0
47,1,1,0,0,0,0,0,21,1,494,4,-1,0,0
53,1,1,0,0,0,0,0,21,1,195,1,-1,0,0
35,4,2,1,0,0,0,0,21,1,163,1,-1,0,0
31,9,2,2,0,50,0,0,21,1,794,1,-1,0,0
60,4,1,2,0,70,0,0,21,1,36,1,-1,0,0
55,1,1,0,0,2384,0,1,21,1,331,20,-1,0,0
46,1,1,0,0,278,0,0,21,1,153,3,-1,0,0
35,4,2,2,0,-146,1,0,21,1,269,1,-1,0,0
49,1,1,0,0,1898,0,0,21,1,159,1,-1,0,0
30,4,2,2,0,254,0,0,21,1,202,1,-1,0,0
37,9,1,1,0,1580,0,0,22,1,92,12,-1,0,0
52,5,1,1,0,0,0,0,22,1,351,5,-1,0,0
33,9,0,1,1,6,0,0,22,1,239,2,-1,0,0
55,4,1,2,0,0,0,0,22,1,64,2,-1,0,0
52,5,1,0,0,6,0,0,22,1,82,2,-1,0,0
43,9,2,2,0,58,0,0,22,1,97,2,-1,0,0
38,9,1,2,0,664,0,0,22,1,242,2,-1,0,0
32,4,2,2,0,0,0,0,22,1,360,2,-1,0,0
44,4,1,2,0,38,0,0,22,1,98,5,-1,0,0
41,9,1,1,0,1344,0,0,22,1,169,6,-1,0,0
47,1,1,1,0,11305,0,0,22,1,118,6,-1,0,0
50,7,1,0,0,-158,0,0,22,1,203,4,-1,0,0
41,4,1,2,0,15449,0,0,22,1,136,9,-1,0,0
52,4,1,2,0,1339,1,0,22,1,343,5,-1,0,0
31,9,1,2,0,22,0,0,22,1,122,5,-1,0,0
33,9,2,2,0,516,0,0,22,1,76,7,-1,0,0
47,0,1,1,0,29,0,1,22,1,150,8,-1,0,0
34,9,1,1,0,260,1,0,22,1,142,2,-1,0,0
33,9,2,1,0,18,0,0,22,1,93,2,-1,0,0
53,4,1,2,0,32,0,1,22,1,122,2,-1,0,0
37,10,2,1,0,42,0,0,22,1,99,2,-1,0,0
34,9,2,1,0,229,0,0,22,1,154,2,-1,0,0
32,9,2,1,0,-420,0,0,22,1,586,2,-1,0,0
31,9,0,2,0,0,0,0,22,1,127,2,-1,0,0
52,4,1,2,0,1227,0,0,22,1,1123,4,-1,0,1
45,9,2,2,0,0,0,0,22,1,87,4,-1,0,0
58,7,0,1,0,183,0,0,22,1,167,2,-1,0,0
37,4,1,2,0,981,0,0,22,1,135,2,-1,0,0
46,9,0,2,0,532,0,0,22,1,491,2,-1,0,0
30,9,1,1,0,398,1,0,22,1,111,2,-1,0,0
43,9,1,2,0,0,0,0,22,1,78,2,-1,0,0
60,6,2,1,0,27,0,0,22,1,40,2,-1,0,0
30,9,2,2,0,0,0,0,22,1,34,2,-1,0,0
33,4,1,2,0,1109,0,0,22,1,306,2,-1,0,0
46,1,1,0,0,255,0,0,22,1,95,2,-1,0,0
42,4,1,1,0,580,0,0,22,1,67,2,-1,0,0
47,4,1,1,1,0,0,1,22,1,644,9,-1,0,0
49,9,1,1,0,27,0,0,22,1,57,2,-1,0,0
35,6,1,1,0,573,1,1,22,1,140,8,-1,0,0
32,4,2,2,0,98,0,0,22,1,119,2,-1,0,0
32,4,2,2,0,522,0,0,22,1,576,2,-1,0,1
31,6,1,2,0,94,0,0,22,1,579,2,-1,0,1
47,9,1,1,0,147,0,0,22,1,136,2,-1,0,0
41,9,1,1,0,965,0,0,22,1,336,10,-1,0,1
32,9,1,1,0,14,0,0,22,1,313,6,-1,0,0
46,3,2,2,0,1328,0,0,22,1,1241,2,-1,0,0
36,9,1,2,0,0,0,0,22,1,147,2,-1,0,0
36,9,1,1,0,366,0,1,22,1,136,6,-1,0,0
58,4,0,2,0,0,0,0,22,1,73,3,-1,0,0
34,9,2,1,0,95,0,0,22,1,119,8,-1,0,0
39,4,2,2,0,139,0,0,22,1,109,2,-1,0,0
46,1,1,0,0,0,0,0,22,1,65,2,-1,0,0
34,9,1,2,0,149,0,0,22,1,739,2,-1,0,1
52,1,1,1,0,-164,0,0,22,1,314,4,-1,0,0
38,9,1,1,0,196,0,0,22,1,252,2,-1,0,0
33,4,2,2,0,321,0,0,22,1,227,2,-1,0,0
56,5,1,1,0,415,0,0,22,1,158,2,-1,0,0
53,1,1,0,0,109,0,0,22,1,86,4,-1,0,0
58,5,1,2,0,183,0,0,22,1,246,2,-1,0,0
35,9,0,1,0,308,0,0,22,1,77,2,-1,0,0
33,9,2,2,0,99,0,0,22,1,296,2,-1,0,0
31,4,2,2,0,1536,0,0,22,1,234,2,-1,0,0
52,4,1,1,0,189,0,0,22,1,90,2,-1,0,0
38,9,2,1,0,0,0,0,22,1,305,2,-1,0,0
38,4,1,2,0,546,0,0,22,1,82,2,-1,0,0
44,4,0,2,0,0,0,0,22,1,54,2,-1,0,0
44,9,1,1,0,267,0,0,22,1,520,2,-1,0,1
46,1,1,0,0,225,0,0,22,1,157,6,-1,0,0
50,0,1,1,0,-195,0,0,22,1,119,4,-1,0,0
34,0,1,1,0,36,0,0,22,1,192,6,-1,0,0
30,4,2,2,0,347,0,0,22,1,229,2,-1,0,0
46,1,1,0,0,-44,0,1,22,1,16,13,-1,0,0
30,9,2,2,0,1109,0,0,22,1,215,2,-1,0,0
53,1,1,2,0,0,0,0,22,1,107,2,-1,0,0
50,6,1,0,0,0,0,0,22,1,125,4,-1,0,0
59,5,1,3,0,575,0,0,22,1,146,3,-1,0,0
42,6,1,1,0,357,0,0,22,1,94,4,-1,0,0
56,4,1,2,0,4889,0,0,22,1,705,4,-1,0,0
55,1,1,0,0,419,0,0,22,1,33,8,-1,0,0
49,4,2,2,0,0,0,0,22,1,205,4,-1,0,0
34,4,2,2,0,478,1,0,22,1,73,2,-1,0,0
31,9,2,1,0,1,0,0,22,1,107,2,-1,0,0
53,9,1,1,0,0,0,0,22,1,77,9,-1,0,0
34,9,1,1,1,-172,0,0,22,1,177,2,-1,0,0
32,4,2,2,0,334,0,0,22,1,944,14,-1,0,0
31,4,2,2,0,10215,0,0,22,1,139,2,-1,0,0
57,9,1,1,0,20,0,0,22,1,119,2,-1,0,0
48,4,1,2,0,1335,0,0,22,1,492,7,-1,0,0
37,4,1,2,0,31,0,0,22,1,72,2,-1,0,0
38,9,1,2,0,0,0,0,22,1,82,6,-1,0,0
59,4,0,1,0,0,0,0,22,1,125,2,-1,0,0
49,0,1,1,0,0,0,0,22,1,115,2,-1,0,0
41,4,1,2,0,23,0,0,22,1,80,2,-1,0,0
33,4,1,2,0,4570,0,0,22,1,1258,2,-1,0,1
35,4,1,2,0,-126,0,0,22,1,82,2,-1,0,0
32,9,2,1,0,34,0,0,22,1,210,2,-1,0,0
30,4,1,1,0,0,0,0,22,1,78,2,-1,0,0
35,4,2,1,0,1048,0,0,22,1,362,2,-1,0,0
53,1,1,1,0,25,0,0,22,1,528,2,-1,0,1
43,9,1,1,0,221,0,0,22,1,73,2,-1,0,0
36,4,2,2,0,0,0,0,22,1,136,2,-1,0,0
32,9,2,2,0,388,1,0,22,1,119,2,-1,0,0
46,9,0,1,0,447,0,1,22,1,314,2,-1,0,0
52,1,1,0,0,796,0,0,22,1,150,2,-1,0,0
43,9,1,1,0,328,0,0,22,1,79,2,-1,0,0
46,7,1,0,0,599,0,0,22,1,257,2,-1,0,0
35,4,1,2,0,3168,0,0,22,1,24,30,-1,0,0
30,9,2,2,0,0,0,0,22,1,69,2,-1,0,0
33,4,1,2,0,4636,0,0,22,1,129,6,-1,0,0
55,1,1,3,0,890,0,0,22,1,1329,2,-1,0,1
55,6,1,1,0,100,0,0,22,1,358,4,-1,0,0
49,9,1,1,0,1982,1,1,22,1,73,15,-1,0,0
40,6,1,1,0,0,0,0,22,1,55,6,-1,0,0
48,9,1,1,0,23495,0,0,22,1,63,8,-1,0,0
35,9,1,1,0,19,0,0,22,1,268,2,-1,0,0
51,4,1,2,0,0,0,0,22,1,111,2,-1,0,0
58,4,2,2,0,0,0,0,22,1,72,2,-1,0,0
58,1,1,1,0,371,0,0,22,1,73,2,-1,0,0
37,4,2,2,0,767,0,0,22,1,160,2,-1,0,0
60,1,1,0,0,864,0,0,22,1,67,4,-1,0,0
36,4,2,2,0,1520,0,0,22,1,101,2,-1,0,0
45,3,1,1,0,1623,0,0,22,1,192,4,-1,0,0
33,6,1,2,0,215,0,1,22,1,286,2,-1,0,0
52,1,1,0,0,994,0,0,22,1,109,2,-1,0,0
35,9,0,1,0,54,0,0,22,1,73,2,-1,0,0
36,9,2,2,0,1324,0,0,22,1,85,2,-1,0,0
31,9,2,1,0,125,0,0,22,1,78,2,-1,0,0
57,3,1,1,0,0,0,0,22,1,197,2,-1,0,0
30,4,2,2,0,370,0,0,22,1,64,2,-1,0,0
55,1,1,2,0,1341,0,0,22,1,46,8,-1,0,0
32,9,2,1,0,90,0,0,22,1,278,2,-1,0,0
35,9,2,2,0,296,0,0,22,1,91,2,-1,0,0
54,3,1,0,0,179,0,0,22,1,132,2,-1,0,0
35,9,1,1,0,13,0,0,22,1,94,2,-1,0,0
32,4,2,2,0,0,0,0,22,1,148,2,-1,0,0
31,9,2,1,0,5,0,0,22,1,121,2,-1,0,0
57,1,1,0,0,1075,0,0,22,1,164,6,-1,0,0
32,6,1,2,0,3601,0,0,22,1,171,15,-1,0,0
55,1,1,0,0,396,0,0,22,1,74,2,-1,0,0
55,3,1,1,0,139,0,0,22,1,256,2,-1,0,0
34,9,2,1,0,559,0,0,22,1,259,2,-1,0,0
46,4,2,2,0,0,0,0,22,1,686,2,-1,0,1
